alpha, r1, r2, filling success rate, n_gaps, n_failures, n_top_gaps, n_bottom_gaps, success_rate_bottom, n_gaps_random, % random gaps
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 86, 34, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 91, 29, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 106, 14, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 90, 30, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 91, 29, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 107, 13, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 106, 14, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 109, 11, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 107, 13, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 91, 29, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 109, 11, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 91, 29, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 85, 35, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 90, 30, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 107, 13, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 106, 14, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 109, 11, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 107, 13, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 107, 13, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 87, 33, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 107, 13, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 109, 11, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 92, 28, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 108, 12, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 106, 14, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 93, 27, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 88, 32, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 89, 31, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 90, 30, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 106, 14, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 106, 14, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 96, 24, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 101, 19, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 95, 25, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 94, 26, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 97, 23, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 105, 15, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 103, 17, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 98, 22, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 100, 20, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 102, 18, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 99, 21, 1.0, 0, 0.0
0.1, 99, 111, 1.0, 120, 0, 104, 16, 1.0, 0, 0.0
